ID	text
2929	Speaker Emerita Pelosi has long fought to address the critical issue of housing affordability: championing Low Income Housing Tax Credits and tax credits for first-time homebuyers, advocating for housing resources for individuals living with HIV/AIDS, strengthening innovative initiatives to reduce homelessness, and supporting programs such as Rental Assistance Demonstration (RAD) that will renovate distressed public housing units for low-income San Franciscans, and HOPE SF--bringing millions in federal dollars to renovate and revitalize obsolete public housing units such as Hunters View, Alice Griffith, and Sunnydale.Now more than ever, we must continue to find ways to strengthen and protect access to sustainable, livable, and affordable housing communities in our City and across the country. I look forward to continuing to work with affordable housing community leaders in San Francisco and advocates nationwide to examine ways to strengthen affordable housing
18105	 Our veterans followed through on their promise to defend our country. Now, we must ensure we keep every promise made to them and their families for their service. I truly consider this my most sacred honor as your voice in Congress
11934	 Holding foreign competitors accountable for manipulating energy markets and stealing American intellectual property is necessary to maintaining fair competition. Expanding domestic clean energy research and innovation will drive long-term economic growth and keep America at the forefront of the global energy industry. By investing in homegrown energy production and manufacturing, we can create jobs, boost national security, and ensure a cleaner, more prosperous future
11294	 If some do not report to work, as has happened in prior shutdowns, there will be significant delays and longer wait times across the country. What does this mean for disaster relief efforts? Federal Emergency Management Agency (FEMA) staff will still respond to emergencies, but all long-term projects will be delayed due to a lack of funding in the Disaster Relief Fund. How will this affect environmental protection and cleanup? The Environmental Protection Agency (EPA) will stop inspecting most hazardous waste sites, as well as drinking water and chemical facilities
9180	 As such, he has regularly supported increases in Title I and IDEA funding. The Congressman is also a long-time proponent of Career, Technical and quality Apprenticeship education programs, and has supported legislation to strengthen the opportunities for students throughout the nation.Congressman Bilirakis has also previously supported legislation to increase access to higher education by raising the maximum Pell Grant (federal assistance that deserving students do not have to repay) award
17292	 He truly is a bipartisan congressman and shows the example of what leading should be like. Thank you, Congressman Ryan, a leader and friend to Hyde Park.” - Hyde Park Supervisor Al Torreggiani I brought Department of Transportation leadership to Stewart International Airport to discuss how we can work together and form partnerships throughout our community to bring home more of the historic BIL funding and bolster our local transportation systems
5427	"R. 319) which would do just that and help cut off the job magnet that draws people here illegally. I also believe that to truly secure our homeland, we must stop the flow of illicit narcotics into our communities"
18479	 I am committed to the view that life is sacred, that it begins at conception and that the Founding Fathers were correct in placing life first among the list of rights the Constitution was written to defend. This conviction informs all that I do in Congress, including the bills I sponsor and the speeches I give from the House floor. H
19133	 We must also rein in the Biden Administration’s excessive government spending and misguided policies, which instigated our present inflation crisis and threaten to drive our economy into a painful recession. Additionally, we must address the main drivers of our national debt. If left unchecked, our national debt will threaten America’s economic future with higher interest payments, increased risk of financial crises, higher taxes, and a lower standard of living for future generations
17814	"4385 Cancer Drug Parity Act Requires a group health plan to ensure that patient copays for oral anticancer are not higher than the copays for anticancer medications administered by a health care provider.H.R"
22701	 Throughout his time in public office, Congressman Scott has consistently received high marks and awards from national environmental organizations, including the Sierra Club, the League of Conservation Voters, and the National Parks Conservation Association.Congressman Scott believes that human activity has contributed to climate change and has been a consistent advocate of efforts to mitigate global warming. Scott has co-sponsored legislation in the House of Representatives that would promote investment in renewable energy, and is a supporter of the Green New Deal
21157	 Memphis has seen the benefits to our public health framework as millions of dollars in federal grant funding have been invested in our community health centers. He continues to strongly believe in the benefits of the Affordable Care Act and to fight against the removal of health insurance for millions of Americans. Affordable health care should be a right, not a privilege
10198	 He believes everyone should have a fair opportunity to be admitted to a college or university without discrimination. That's why he cosponsored the Fair College Admissions for Students Act, a crucial piece of legislation that aimed to amend the Higher Education Act of 1965 to prohibit institutions of higher education participating in Federal student aid programs from giving admissions preference to students with legacy or donor status. This act is a vital step towards ensuring equal opportunities for all students
13444	" We must meet this moment with a unified diplomatic, economic, and military strategy that both preserves American leadership and avoids the threat of war. The unique strength of our alliances, our economy, and our military provide an unparalleled opportunity to effectively do just that. At times like this, Congressional oversight over defense spending is more important than ever"
4360	"  By 2025, this will move to a flat $2,000 cap on out-of-pocket prescription drug costs, saving nearly 19 million seniors an average of $400 a year. No Cost Vaccine Coverage - Recommended vaccines are now covered under Medicare without cost-sharing. That means no out-of-pocket cost for vaccines to prevent shingles, tetanus, hepatitis, COVID-19, and flu"
5230	LaborAs a card-carrying member of the International Brotherhood of Electrical Workers (IBEW) Local 441 and former labor lawyer, I am a staunch defender of worker's rights. As your representative in Congress, I am fighting every day to improve working conditions and protect the rights of workers in our community and across the country. I am committed to fighting for legislation that will increase project labor agreements, raise the minimum wage, ensure Davis-Bacon Act protections, protect the Jones Act, and expand the National Labor Relations Act
18623	"How much does it cost? It does not cost anything to apply and learn what insurance plan options you qualify for, what the plans will cost per month, and what financial help you can receive. Once you know your options, you can decide what health insurance plan is best for you and your budget. You may qualify for a discount and/or tax credit from the federal government"
2880	 At the same time, we must work to reduce the achievement gap, create opportunities for students to attain higher education, and make sure that we have the best trained, most qualified teachers in the world.In strengthening our education system, we will create a thriving, 21st century workforce that will lead emerging industries and ensure America remains a leading economic power on the world stage.WHAT DEMOCRATS ARE DOINGEarly EducationEarly childhood learning programs have proven to be one of the most valuable investments in our children's future, dramatically increasing their ability to succeed later in school and in life
2170	Located at the confluence of the Sacramento and American Rivers, Sacramento and West Sacramento face a constant threat of flooding. With the major floods of 1986 and 1997, the Sacramento region understands the importance of a modern, system-wide approach to flood control. Throughout her time in Congress, Congresswoman Matsui has continuously advocated for federal resources to minimize our risk of flooding, which includes maintaining and strengthening the region’s levee and dam system while taking a wider, watershed approach to managing high-water events
23784	 I am committed to preserving our environment through investments in clean energy capabilities. I subscribe to the notion that if we make investments in the short term, we can ultimately make our energy use more efficient in the long term. My goal is to modernize our energy technology through research and development of new technologies so that we can continue to create and manufacture goods while reducing harmful pollution and saving consumers money
11528	 As COVID-19 upended our economy, I heard from constituents about the financial stress they experienced as a result of rising prices and supply chain issues. I understand the concern and frustration these costs create – no family should have to worry about how they will put food on the table or fill up their gas tank. In Washington, DC, my colleagues and I have been fighting to control inflation and lower costs for our community
13060	 This is not border enforcement. It is government overreach that punishes people for doing the right thing.After months of non-stop advocacy, including my my visit to El Salvador with Mr
16162	 An oil spill would have devastating effects on New Jersey's coastal economy and environment. He has introduced the COAST Anti-Drilling Act, which would permanently ban offshore drilling in the Atlantic. He also has introduced the BEACH Act, which would impose new water quality testing and public notification standards so beachgoers are better protected and informed about the safety of their beaches
22722	” - Congressman Bobby Scott. HistoryPressLettersRep. Scott's TestimonyAdministration Officials' ResponsesHistory of the Faith-Based InitiativeIn August of 1963, thousands of people gathered to march on Washington to urge the adoption of federal civil rights protections
18864	 I oppose legislation that seeks to institute a trans and intersex sports ban – it's transphobic, and our children should be allowed to play sports without fear of invalidation or discrimination. As a member of the Equality Caucus, I remain dedicated to ensuring equal protection under the law for all LGBTQI+ individuals in Northeast Ohio and across the country.  Voting Rights The right to vote is a sacred, hard-won freedom
12468	 This means federal support for grants, training, advising, and mentoring services – all included in the Small Business Development Center program’s expansion he has championed through House passage. This commitment also calls for investments in the long-neglected infrastructure small businesses rely on every day, regardless of industry. Along with securing $1
11986	 In an effort to help these children obtain the nutrition they need to be healthy, active, and successful, I have supported several pieces of legislation that expand funding for these and other programs that provide healthier meals to low-income children. These investments in child nutrition are especially important given evidence that hunger can be an enormous barrier to learning. I will continue to support legislation that helps schools, non-profits, and other entities provide nutritious meals to children
16046	As a Co-Chair of the Congressional Equality Caucus, I will fight to get the Equality Act signed into law, which would prohibit discrimination on the basis of sexual orientation and gender identity. I will also continue to stand up to nationwide efforts to roll-back the progress made by the LGBTQ community. America's strength and potential is rooted in our nation’s diversity, and it is time that our laws reflect that
13458	 We need more leaders with the political courage to take action because our kids are dying in our schools and on our streets. I was one of the first lawmakers to refuse to participate in Republican-led “moments of silence” in Congress because the status quo is unacceptable: we need real change.
1593	 Watch me speak in support of my bill, the End the Border Catastrophe Act here. I visited a remote portion of the border near Sasabe, AZ with Senator James Lankford here.  In October 2024, I was honored to receive inaugural Border Guardian Award by the Border Security Alliance for my efforts and leadership on border security issues
20719	 Our roads, bridges, airports, ports, and waterways are all vital to our state’s economy. Without flowing highways, tourists can’t make it to the coast. Without the Port of Charleston, the hard work of countless entrepreneurs and workers never reaches global markets
4250	 Under the American Recovery and Reinvestment Act (ARRA), she supported the largest clean energy investment in American history which has helped our country nearly double our renewable power generation since 2008.Reducing our Greenhouse Gas EmissionsZoe has supported efforts to reduce greenhouse gas emissions and increase efficiency standards for cars, trucks, and buildings. By increasing efficiency, we can reduce overall consumption and slow emissions that lead to climate change
7627	5 billion will be invested nationwide. Connecticut will receive $8 million this year alone. Public Transit – As part of the largest investment in public transit in our nation’s history, Connecticut will receive over $1
14133	 824, Telehealth Benefit Expansion for Workers Act 02/06/2023 – Sponsored: H.R. 853, Social Security and Medicare Lock-Box Act08/11/2023 – Cosponsored: H
17379	Every Hudson Valley family should be able to turn on the faucet and have the peace of mind knowing the water is clean and safe; they should be able to let their children run around on the playground without worrying about toxins or contaminants. Everyone deserves clean air, water, and soil - that’s what I’m fighting for.FIGHTING TOXIC ‘FOREVER CHEMICALS’As a member of the Congressional PFAS Task Force, I introduced the historic PFAS Action Act, the most comprehensive legislation to combat “forever chemicals” in our drinking water and household goods to date
2967	 The Affordable Care Act ended discrimination based on pre-existing conditions including HIV/AIDS, improved Medicare Part D for people participating in ADAP, and ended annual and lifetime caps on health benefits.More recently, Pelosi supported funding for the Ending the Epidemic Initiative targeting investment to reduce the number of new HIV infections in the United States by 75 percent by 2025, and then by at least 90 percent by 2030. In the last three appropriations funding bills, she helped secured over $1 billion in new funds for this initiative
16559	Securing our border is a national security imperative. Under my leadership, the Committee will continue working to stop the flow of fentanyl into our communities, dismantle human trafficking networks, and strengthen enforcement against illegal immigration.Long Islanders also know firsthand the devastation caused by natural disasters
13688	 The legislation was signed into law on December 16, 2014.Combating Human Trafficking: In September 2013, I introduced HR 3081 which assists the National Center for Missing and Exploited Children (NCMEC) in their ability to help law enforcement agencies and first responders identify, locate, and recover victims of child sex trafficking.  H
15759	"Protecting Local Union Jobs Southern Nevada is the destination and entertainment capital of the world. But our tourism and entertainment offerings would be nothing without the hardworking union workers who make our 24/7 economy run. I’ll always stand up for the families our local economy relies on and make sure Nevada is a Union Strong state"
7279	 I served 12 years in the Army - including a combat deployment to the Middle East - the Colorado Army National Guard as a UH-60 Black Hawk helicopter pilot, and as an Arvada police officer. Military:After serving in the War on Terror, I strongly believe we can be doing more to strengthen our military. We must do more to deter our adversaries and partner with good actors
7940	"ctphilanthropy.org/ For more information about state and local funding, please contact your state and local representatives. You can find your state and local contact information by visiting the official State of Connecticut website: www"
3806	" Enrico Moretti, a Berkeley economist, found that for every tech job, five other new jobs are created. This multiplier effect creates important service jobs such as baristas, doctors, lawyers, and dry cleaners, among many others. I believe that working families are the backbone of this country, and that's why I have made lifting them up a central part of my agenda"
18498	 Also, in seeking solutions to ensure benefits for future generations, I would oppose risky “quick-fix” financial moves some favor that I believe would further undermine Social Security. Instead, I want to instill greater fiscal accountability for all federal spending while examining practical means of giving younger individuals more control over how the money they contribute to Social Security is spent.
5857	 DeGette has sponsored several key pieces of legislation aimed at preventing gun violence in our communities – including the Bipartisan Background Checks Act and the Enhanced Background Checks Act. These two critical bills would help strengthening our nation's system of background check that were included in the Bipartisan Safer Communities Act President Biden signed into law in 2022. Getting Assault Weapons Off Our StreetsRep
14176	9%, allowing families to pocket more of their hard-earned money. In July 2025, I voted in favor of theWorking Families Tax Cuts legislation, which was signed into law by President Trump on our nation’s 249th birthday. This historic legislation permanently extends the 2017 tax cuts and prevents residents of Michigan’s 5th Congressional District from seeing a 27% tax hike
23503	"Career and Technical Education and Workforce Training: The current education system focuses too much on pushing students into four-year higher education institutions instead of exploring all available options that would best fit an individual’s circumstances. The education and skills necessary for current and future in-demand, good paying jobs – whether in technology, clean energy, or infrastructure – can often be attained at community and technical colleges and through apprenticeship programs. We need to reduce the barriers to and increase funding for these programs"
6334	 I passed an amendment through the House that redirected funding from DHS bureaucracy to fund CBP fentanyl detection at Border Patrol Checkpoints and prevent fentanyl from entering America.I passed an amendment through the House that redirected funding from DOE bureaucrats to the Upper Colorado River Basin Development Fund for Colorado River Dam Fund to increase water storage.I passed an amendment through the House that redirected $4 million dollars from DOE bureaucracy to the Colorado River Storage Project to help combat water shortages in the West
22253	 Ensuring partnering countries are compliant with trade agreements is critical to the success of the 34th District of Texas.Congressman Gonzalez will continue to approach any impending trade agreements with cautious optimism to protect and grow jobs, businesses, and trade opportunities in South Texas.
14995	Image    Mississippi continues to face tremendous challenges as we confront our health care needs. In fact, all twenty-three counties in the Second District are medically under-served and many citizens are unable to afford health coverage. To help address these challenges Democrats introduce the Affordable Care Act of 2010 to improve the quality of health care and insurance coverage for 315,000 residents
15866	"Making Higher Education More Affordable My bipartisan Earn to Learn Act would establish a matched-savings program to help low-income students and adult learners pay for tuition, books, fees, and other education-related expenses. I’ve also introduced the Pell Grant Sustainability Act to ensure the Pell Grants' value keeps pace with costs."
18327	 We are blessed to have farmers who are the best stewards of the land and the best caretakers of their animals. Ohio's Second Congressional District is home to over 10,000 farms, with family farms making up 96% of them. This means that by supporting our agriculture industry, Congress will support our rural families and enable them to thrive
11434	Those are the principles that are reflected in the alternative I offered to the Bowles-Simpson plan. It would create jobs, cut wasteful defense spending, raise revenues in a fair way and protect Social Security, Medicare, and Medicaid. I have also introduced legislation that would build on my plan – the Emergency Jobs to Restore the American Dream Act, which would create over two million jobs, and the Fairness in Taxation Act, which would create new tax brackets for millionaires and billionaires
7442	 Unfortunately, instead of renewing this expanded credit President Trump and Congressional Republicans instead chose to pass a budget bill that gives the most benefits to the wealthiest Americans, paid for by cutting health insurance and food benefits. Rep. Larson will continue fighting to repeal tax breaks for the wealthiest 1% and replace it with the expanded Child Tax Credit and other initiatives to help families
13752	 Technological Leadership: Introduced H.R. 2449, FUTURE Networks Act, with Rep
22726	" The march laid the groundwork for monumental civil rights legislation, such as the Voting Rights Act and the Civil Rights Act.When Civil Rights Act of 1964 was passed the following year, it became the most comprehensive legislation to achieve equal rights and protect citizens from discrimination.Section 703 (a) of the Act made it unlawful for an employer to ""fail or refuse to hire or to discharge any individual, or otherwise to discriminate against any individual with respect to his compensation, terms, conditions or privileges or employment, because of such individual's race, color, religion, sex, or national origin"
17717	I'm proud to have introduced the CAMPUS Act, which will help provide financial assistance and peace of mind to students facing an emergency so they don't have to drop out of school. A vehicle or trip to the emergency room shouldn't have to derail a lifetime of hard work.I am also pleased to co-sponsor the College Affordability Act, a critical reauthorization of the Higher Education Act which tackles the rising cost of college, eases the burden of student debt, and makes higher education more affordable
16136	" Young adults may now stay on their parents' health coverage through 26. Community Health Centers Community Health Centers provide vital health services to the local community, particularly to those who may not access health care otherwise. In New Jersey, there are 24 federally-funded Health Center organizations that served 561,965 patients and provided over 2 million patient visits in 2018"
6919	 Permanently altering and disabling the physical bodies of children is never ok—and it is especially deplorable when done to gain cheap political points with the radical left. I introduced the Protecting Our Kids from Harmful Research Act to prohibit tax dollars from funding Dr. Fauci’s National Institute of Health’s studies on sex change, sterilization, chemical castration, and puberty-blocking procedures for minors suffering from gender dysphoria
1979	 This group, consisting of 180 Members of Congress, is devoted to finding commonsense solutions to our nation's ongoing gun violence epidemic.Following my appointment as Chairman, I held a series of open town halls on some of the actions Congress could take to address gun violence. Hundreds attended these meetings
8637	I have compiled the following list of actions I have taken to protect our environment:Introduced H.R. 3585, the Bolstering Economies, Anglers, Coastal Habitats, Ecosystems and Security (BEACHES) in Florida Act, which would create a 10-year moratorium on oil and gas exploration off Florida's coasts
7602	  Creates Energy Savings for Consumers: Provides billions of dollars in rebates and tax credits for consumers to take action to lower their energy costs, including for energy efficient appliances, rooftop solar and other residential power generation, and new and used electric vehicles. Invests in Cleaner Communities – Including: $1 billion to make affordable housing more energy efficient, $3 billion to reconnect divided communities, like Hartford’s 84/91 Interchange, $3 billion for Environmental and Climate Justice Block Grants to invest in projects that address environmental and public health harms, $1 billion for clean heavy-duty vehicles, like school and transit buses and garbage trucks. The Coalition for Green Capital, which includes the Connecticut Greenbank, was the recipient of a $5 billion grant to foster public-private construction of green infrastructure, projects that will be funded by the Greenhouse Gas Reduction Fund
3598	"R. 1 takes real action to ""drain the swamp"" by extending conflict-of-interest laws to the President and Vice President by requiring the release of their tax returns, closing loopholes that let former members of Congress avoid cooling-off periods for lobbying, breaking the revolving door between industry and the federal government, and establishing a code of conduct for the Supreme Court. I wrote several portions of H"
20501	 Rep. Kelly believes Pennsylvanians know how best to spend their hard-earned dollars better than the government and Washington bureaucrats.Throughout his tenure on the Ways and Means Committee, Rep
10367	 In Congress, I'm working to ensure that racial and ethnically diverse communities, as well rural and urban communities, have access to affordable health care because health care is a human right.I have the honor of serving on the Energy and Commerce Health Subcommittee – Congress' main policy writing institution for healthcare legislation – and I chair the Congressional Black Caucus Health Braintrust – where I use that platform to raise the alarm on key health equity issues and convene stakeholders to propose solutions. These roles place me at the nexus of legislative efforts to ensure quality, affordable healthcare for all Illinoisans
11764	 Mrvan served on the House Committee on Education and Labor, where he advocated for all workers and labor organizations who are on the front lines of supporting our national economy and our national security.  Through his work on the House Appropriations Committee, Rep. Mrvan continues to support initiatives aimed at strengthening job training and workforce development initiatives, workplace safety, health benefits, and retirement security for workers
6307	In multiple legislative provisions signed into law, I secured $160 million to fund the Iron Dome, the air defense system of our key national security ally, Israel.In multiple legislative provisions signed into law, I secured $160 million into federal law to fund the Arrow Weapon System, the missile defense system of our key national security ally, Israel.I secured $7 million into federal law for the Farm Service Agency’s Grassroots Source Water Protection Program
12865	 The earlier children start learning, the better. Early education promotes childhood development, often a determinant of health for the rest of someone’s life. In Maryland, we understand that reaching and teaching kids early is critical to setting them on the right path
3825	" Many companies now hire based on skills, rather than looking at formal degrees. Decoupling skills from degrees and credentialing reform are issues that I am considering in Congress. Free public college and vocational education I also believe that we need to give every aspiring student the opportunities and resources to pursue the dream of college education"
13494	 The majority of immigrants make our country better, stronger, and more competitive every day. That’s why I am such a proud supporter of the Deferred Action for Childhood Arrival (DACA) program and the DREAM Act to provide them with a clear pathway to citizenship. We need people of all skill levels to fill vacant jobs and keep our economy heading in the right direction
9594	 This legislation would provide comprehensive health care to every American with no premiums, co-payments or deductibles, expanding coverage to dental, hearing and vision services and allowing every American the freedom to choose their doctors without bureaucratic red tape getting in the way. With costs rising more every day, high insurance premiums and medical costs are becoming unreasonable for the middle and lower class to keep up with. We need health care policy reform to address this gap and to continue the fight for affordable health care for all Americans
16530	"R. 793   - RESTAURANTS Act of 2021 H.R"
14829	I'm committed to pushing changes that ensure those protections for workers in every industry and income bracket throughout this country. That's why I am a staunch supporter of raising the minimum wage, which will reverse the stagnant growth workers have been struggling with for decades as they try to keep up with the ever-increasing cost of living. But low wages aren't the only thing holding working families back
14105	 I have introduced legislation, the Social Security and Medicare Lock-Box Act, which would protect future surpluses by creating a lockbox that prevents these funds from being spent on other federal programs.Promoting Medical Research and Life-Saving CuresGroundbreaking research and innovation are happening all around us, particularly in health care.  Unfortunately, existing government rules cannot keep pace with these scientific developments
4348	 I am fighting for change. As a member of the Ways and Means Committee, I was proud to help formulate and pass into law legislation that addressed that issue head-on, with stronger protections for seniors that will result in lower costs at the pharmacy counter. Before last year, too many people just talked about doing something when it comes to prescription drug prices
14489	 3373, SFC Heath Robinson Honoring Our PACT Act. This comprehensive legislation connects toxic-exposed veterans and their survivors with the healthcare and benefits they have earned. This bipartisan legislation expands health care and benefits to toxic-exposed veterans, and equips the VA to take better care of them and their families
5669	 In 2015, provisions inspired by my legislation were included in Minute 320 – an updated provision of a treaty between the United States and Mexico. This provision helped create a framework for binational cooperation to address the sewage pollution. This provision also laid the foundation for a later, 2022 provision – Minute 328 – that built on these efforts by identifying a list of projects both countries agreed upon to address the sewage and expand treatment facilities
13826	855 - Independent and Objective Oversight of Ukrainian Assistance Act02/28/2022 – Cosponsored: H.R.6742 - Never Yielding Europe’s Territory (NYET) Act of 202201/10/2022 – Cosponsored: H
17650	" 1752 COOL OFF Act To require three-day waiting period before a person may receive a gun after making a purchase. H.R"
20442	 Unfortunately, both of the important and long-standing policies are in the process of being rolled back by Democrats. In 2021, I also introduced the Heartbeat Protection Act, which prohibits abortions when an unborn child's heartbeat is detected.There are several important court cases on abortion right now in our nation, including the Whole Woman’s Health v
23878	"I am a 100% disabled veteran and receive my health care through the Department of Veterans’ Affairs (VA), so I have firsthand experience with their services. While VA offers important care and resources, there is room for improvement to provide veterans with the best care possible. I am proud to serve on the House Committee on Veterans’ Affairs where I am working in a non-partisan fashion to deliver the results veterans deserve"
6881	 It will totally defund the WHO and put America first in healthcare.Healthcare decisions should be between a patient and their doctor, which is why I have fought tooth and nail against unconstitutional vaccine mandates. Additionally, I filed a lawsuit against the Center for Disease and Control (CDC) to end their unconstitutional mask mandate on airplanes
13812	 This legislation improves the quality of life for the men and women in uniform by authorizing a 14.5% pay increase for junior enlisted servicemembers and provides the funding needed to protect the United States’ security interests including by deterring foreign adversaries like China. The NDAA also strengthens our border security by funding the deployment of the National Guard to the southern border to combat the influx of illegal immigrants and includes an amendment I authored requiring the Secretary of Defense to provide Congress with a briefing on the instances in which an illegal immigrant attempted to enter a military installation or facility in the U
4067	 innovation to compete in the global economy. She has authored legislation like the IDEA Act (H.R
16394	Vasquez, a lifelong hunter and outdoorsman, is deeply committed to safeguarding New Mexico's public lands. He is championing smart climate solutions to ensure future generations have access to clean water, air and lands.Here are some ways he has worked to protect New Mexico’s natural beauty: Public LandsWildfire Prevention & ManagementClimate SolutionsIntroduced the M
2360	  For more than 70 years, streetcars rolled through downtown Sacramento, and the Congresswoman has a vision for building on that history and bringing streetcars back to the region.  The streetcar project will help connect West Sacramento and Sacramento, and provide more options to residents and tourists who are looking to move more efficiently between neighborhoods. In February 2016, the Obama Administration recommended that Sacramento’s streetcar initiative receive funding in his budget request
15458	From Atchison County, where I live, to Marion County clear across the state, I speak with people who are worried about our out of control government. I hear stories about how government bureaucrats are becoming increasingly aggressive, and the biggest bully of the bunch, by far, is the EPA.First the EPA tried to regulate farm dust, which would drive up costs on family farms
11998	 Encouraging Physical Fitness Today, obesity rates are dangerously high and continue to rise, with over 30% of adults and 17% of children considered obese. Studies have shown that obesity results in rising healthcare costs, reduced productivity at work, and less effective learning in school. The promotion of exercise and physical activity has never been more important in public policy
8114	"Local Municipalities Some municipalities in the affected region have decided to waive local building and permitting fees associated with construction and repairs to homes with crumbling foundations. Call your town officials for further information on your town's policies. Schools: One elementary school in Connecticut has tested positive for pyrrhotite in the concrete used to pour the school"
6455	 Gas is nearly $4 a gallon again and Americans are paying more for everything because of Biden and Pelosi's inflation. I am working to reduce inflation by voting against reckless spending bills, cutting wasteful spending through the amendment process, supporting American energy production, voting against raising the debt ceiling, opposing tax increases, and introducing a Balanced Budget Amendment to the Constitution. Economic strength and job growth result from policies that unshackle job creators, allow American ingenuity, and provide certainty
17738	" 662 The Report and Educate About Campus Hazing (REACH) Act To amend Higher Education Act to require academic institutions to disclose hazing incidents.Note: The outlined legislation above was introduced during the 116th Congress."
16955	" From traveling to the Island to assess the damage to demanding an immediate supplemental funding package, to calling for a more robust and effective response from the Trump Administration, she is urging Washington to provide swift and sustainable relief aid.For a list of the relief efforts the Congresswoman is supporting, please click here. The Congresswoman in Sunset Park, Brooklyn organizing relief aid for Hurricane Maria victims"
13618	 Lisa Blunt Rochester (D-DE) to enhance our ability to prevent seniors from falling victim to fraud or scams. The bipartisan legislation passed the House on April 15, 2021, and was signed into law as Public Law No: 117-103.Strengthening Critical Workforce: Introduced H
3067	 Instead of allowing college students to refinance staggering student debts, they protect bank profits.Instead of passing legislation to ensure women receive equal pay for equal work, they support putting bosses in charge of women’s health freedoms. They even threatened to shut down the government to stop women from accessing Planned Parenthood
10669	 Ramirez understands that housing stability, food security, and access to healthcare are vital for older adults who have unique social, physical, and economic needs. That is why Ramirez supports policies that strengthen long-term services and expand a range of health-related social services and programs, Social Security 2100 Act, the Close the Medigap Act of 2023, and the Medicare Dental, Vision, and Hearing Benefit Act of 2023.
5347	 They are teachers, servicemembers, health professionals, and much more. I am proud to support a pathway for Dreamers to become full citizens of the only country they have ever known.To fix our immigration system and restore the American Dream we must continue working to develop policies that treat immigrants fairly and humanely; ensure efficient processing of immigration backlogs; and provide smart border security
4367	"S. Department of Health and Human Services (HHS), through the Centers for Medicare & Medicaid Services (CMS), announced the first ten drugs covered under Medicare Part D selected for negotiation. The negotiations with participating drug companies will occur in 2023 and 2024, and any negotiated prices will become effective beginning in 2026"
22397	"The Republican tax law created new incentives for multinationals to outsource American jobs abroad and stash their profits in island tax havens.I have been a strong advocate for closing tax loopholes that allow multinational corporations to avoid paying their fair share for our national security, infrastructure, and education system. My ""No Tax Breaks for Outsourcing"" Act, which I proposed in 2021, would level the playing field for small and domestic businesses, ensuring that large multinationals pay the same rate on profits made abroad as they do here at home"
17489	A.R.E
14064	Res.336 - Calling on the Government of the Russian Federation to provide evidence or to release United States citizen Paul Whelan. VIDEOS12/08/2022 - Walberg: I'm Heartbroken for Paul Whelan's Family 03/07/2022 – Walberg Calls to Open Up Domestic Energy Production09/28/2021 – Walberg Warns of Reliance on Russian Oil 07/28/2021 – Walberg Urges Biden Admin to Speed Up Passport Backlog04/23/2021 – Walberg Calls on Russia to Release Michigander Paul Whelan01/09/2020 – Walberg: The World if a Safer Place with Soleimani Gone
1748	EducationI strongly believe that every child should have access to a quality education. Providing a first-rate education for America's youth is one of the most important responsibilities of parents, local school boards, states, and, to a degree, the federal government.For over forty-five years, the federal government's role in education has been expanding, yet it has repeatedly failed to improve the outcome for our students
18129	A secure border is essential to protecting our country and upholding the rule of law. Pat supports enforcing immigration laws, strengthening border security, and combating human trafficking and drug smuggling. By modernizing our immigration system, we can protect our communities while ensuring fairness for those seeking to contribute legally
12793	" Today, House Republicans are saying the quiet part loud. President Trump ""couldn't care less"" if you are forced to pay more for your next car. Rather, he is executing an economic policy that benefits his bank account over the American people"
20242	 This is not short term development – and we will continue to need the appropriate regulatory support. I have been active in engaging regulators, producers, landowners and institutions such as Penn State in order to work with the community and educate people on the potential of this vast resource.The practice of horizontal drilling provides significant benefits by reducing the footprint of oil and gas production and allowing for directional drilling in order to leave areas of environmental concern undisturbed
12999	R. 842, the  Nancy Gardner Sewell Medicare Multi-Cancer Early Detection Screening Coverage Act, covers early detection cancer screenings for Medicaid recipients, so that people can catch cancer early and can make informed decisions about their health care.H
20535	  We are eternally grateful to our veterans and it is my goal to see to it that they have the services they need to lead healthy and productive lives after their time in the military is complete.Now more than ever, the Federal government must work to provide services and healthcare to our veterans in a way that works for them. Many veterans take advantage of and benefit from the comprehensive VA services offered in Pennsylvania, but others could benefit from expanded or alternative ways of providing care
8506	Since the Federal Housing Administration was created in 1934, Congress has encouraged stability and affordability in the housing market through federally guaranteed mortgages. Due to housing and financial crisis, over 90% of new home mortgages underwritten 2011 were guaranteed by the federal government because private lenders and banks were unwilling to lend. Congresswoman DeLauro opposes efforts to reduce homebuyer access to federally secured mortgages
17224	 In an attempt to allow states and very large cities to creatively develop a solution to this problem, the Department of Labor under President Obama published two rules that allowed states and very large cities, like New York, to develop an opt-in retirement plan for those employees. However, Congressional Republicans and the Trump Administration recklessly nullified those rules, chilling any potential solutions to this problem in the near future. Congressmember Espaillat understands the importance of saving for the future, and will continue to advocate for policies that look out for America's workers
12582	" NO CORRUPTION Act: Politicians should face real consequences when they abuse their office. This bill would eliminate pension payments for members of Congress who have been convicted of felonies or various offenses related to their work in office. More Transparency, Less Foreign Influence in Our Elections Block Foreign-Funded Political Ads Act: Foreign adversaries shouldn’t be able to pay to sow division among Americans or spread propaganda on American media channels"
